trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1747,False,"{'a': 0.7, 'e': 0.023925088201495553}",25,19,13.127177463399118,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1748,False,"{'a': 0.7, 'e': 0.023918243661746993}",20,12,14.254753974433857,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1749,False,"{'a': 0.7, 'e': 0.023911404992940522}",25,19,10.411354243654126,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1750,False,"{'a': 0.7, 'e': 0.023904572186687872}",25,9,31.49669710521334,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1751,False,"{'a': 0.7, 'e': 0.023897745234617563}",20,10,20.128488789468435,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1752,False,"{'a': 0.7, 'e': 0.02389092412837483}",25,9,28.041946321559983,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1753,False,"{'a': 0.7, 'e': 0.02388410885962159}",20,5,30.651602195358116,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1754,False,"{'a': 0.7, 'e': 0.023877299420036403}",20,3,28.24769284890978,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1755,False,"{'a': 0.7, 'e': 0.02387049580131443}",20,5,28.771840080673535,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1756,False,"{'a': 0.7, 'e': 0.023863697995167382}",30,12,34.483610511288845,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1757,False,"{'a': 0.7, 'e': 0.02385690599332349}",20,9,19.521122618009006,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1758,False,"{'a': 0.7, 'e': 0.02385011978752745}",25,7,25.99111938246173,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1759,False,"{'a': 0.7, 'e': 0.023843339369540383}",20,8,24.379740881306603,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1760,False,"{'a': 0.7, 'e': 0.02383656473113981}",25,13,23.76288853548749,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1761,False,"{'a': 0.7, 'e': 0.02382979586411958}",30,21,15.549380574282488,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1762,False,"{'a': 0.7, 'e': 0.02382303276028985}",20,16,9.135183998373002,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1763,False,"{'a': 0.7, 'e': 0.023816275411477048}",30,22,13.775699690834395,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1764,False,"{'a': 0.7, 'e': 0.023809523809523808}",20,12,-27.223390621563134,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1765,False,"{'a': 0.7, 'e': 0.023802777946288958}",25,11,27.3095121719735,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1766,False,"{'a': 0.7, 'e': 0.023796037813647444}",30,16,24.772257287984363,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1767,False,"{'a': 0.7, 'e': 0.023789303403490326}",25,19,12.814543356765512,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1768,False,"{'a': 0.7, 'e': 0.023782574707724703}",20,8,22.976876817781523,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1769,False,"{'a': 0.7, 'e': 0.0237758517182737}",25,20,9.727808088834298,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1770,False,"{'a': 0.7, 'e': 0.023769134427076417}",20,4,25.787213877439523,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1771,False,"{'a': 0.7, 'e': 0.023762422826087874}",20,8,23.91318196924657,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1772,False,"{'a': 0.7, 'e': 0.023755716907278995}",20,16,6.5926964392342535,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1773,False,"{'a': 0.7, 'e': 0.023749016662636548}",30,13,25.554446029376773,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1774,False,"{'a': 0.7, 'e': 0.02374232208416312}",25,11,24.811755140320845,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1775,False,"{'a': 0.7, 'e': 0.023735633163877067}",20,10,23.788365519310563,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1776,False,"{'a': 0.7, 'e': 0.023728949893812475}",25,10,27.985988507173218,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1777,False,"{'a': 0.7, 'e': 0.023722272266019126}",20,12,8.067177254362544,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1778,False,"{'a': 0.7, 'e': 0.023715600272562448}",30,12,27.795313059199778,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1779,False,"{'a': 0.7, 'e': 0.023708933905523488}",20,14,12.069263297161287,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1780,False,"{'a': 0.7, 'e': 0.02370227315699886}",20,13,14.429104514763065,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1781,False,"{'a': 0.7, 'e': 0.023695618019100723}",30,21,17.85504255523354,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1782,False,"{'a': 0.7, 'e': 0.023688968483956713}",20,15,3.259051523574346,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1783,False,"{'a': 0.7, 'e': 0.023682324543709943}",30,16,26.442816722480725,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1784,False,"{'a': 0.7, 'e': 0.02367568619051892}",25,20,11.175489901304038,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1785,False,"{'a': 0.7, 'e': 0.023669053416557544}",25,12,25.143922024848177,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1786,False,"{'a': 0.7, 'e': 0.023662426214015053}",35,19,27.979114458343222,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1787,False,"{'a': 0.7, 'e': 0.023655804575095973}",20,15,10.451501726872227,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1788,False,"{'a': 0.7, 'e': 0.023649188492020107}",35,27,16.57543261038645,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1789,False,"{'a': 0.7, 'e': 0.02364257795702247}",20,3,31.878446391978926,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1790,False,"{'a': 0.7, 'e': 0.02363597296235327}",25,16,19.022277349464932,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1791,False,"{'a': 0.7, 'e': 0.023629373500277863}",20,12,17.558508489187926,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1792,False,"{'a': 0.7, 'e': 0.0236227795630767}",25,6,25.118713021124922,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1793,False,"{'a': 0.7, 'e': 0.02361619114304532}",25,17,15.692195751671123,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1794,False,"{'a': 0.7, 'e': 0.02360960823249428}",30,13,33.77673049274362,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1795,False,"{'a': 0.7, 'e': 0.02360303082374915}",20,0,-9.225207906333626,"{0: 18, 1: 0, 2: 0, 3: 2, 4: 0}",0
1796,False,"{'a': 0.7, 'e': 0.023596458909150436}",25,7,16.363109905459538,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1797,False,"{'a': 0.7, 'e': 0.023589892481053584}",20,6,26.155876606477324,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1798,False,"{'a': 0.7, 'e': 0.023583331531828913}",20,12,13.944345245033904,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1799,False,"{'a': 0.7, 'e': 0.023576776053861586}",30,16,24.511877718957535,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1800,False,"{'a': 0.7, 'e': 0.023570226039551584}",30,10,37.5202994210733,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1801,False,"{'a': 0.7, 'e': 0.02356368148131365}",25,13,24.371127584026382,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1802,False,"{'a': 0.7, 'e': 0.023557142371577276}",20,13,12.884022534384188,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1803,False,"{'a': 0.7, 'e': 0.023550608702786628}",20,12,-27.520057453221806,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1804,False,"{'a': 0.7, 'e': 0.023544080467400554}",25,3,33.19858283809052,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
1805,False,"{'a': 0.7, 'e': 0.023537557657892522}",20,12,18.25546030256562,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1806,False,"{'a': 0.7, 'e': 0.023531040266750583}",30,15,-14.109275277736652,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
